factor_id,metric_id,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,polio,total_expenditure,diphtheria,gdp,population,income_composition_resources
2499,2499,0.01,0,94,45,17.5,94,3.1,94,NULL,NULL,0.414
2500,2500,0.01,0,94,194,17,94,2.98,94,NULL,NULL,0.41
2501,2501,0,0,97,71,27.3,96,,97,NULL,NULL,0.45
2502,2502,0.01,0,96,1,26.7,97,7.34,96,NULL,NULL,0.449
2503,2503,0.01,0,97,0,26,96,6.49,97,NULL,NULL,0.445
2504,2504,0.01,0,98,0,25.4,98,6.12,98,NULL,NULL,0.44
2505,2505,3.41,0,96,0,24.8,95,6.24,96,NULL,NULL,0.441
2506,2506,3.48,0,97,2,24.1,97,5.75,97,NULL,NULL,0.439
2507,2507,2.99,0,97,0,23.5,97,5.85,98,NULL,NULL,0.434
2508,2508,2.79,0,98,0,22.8,96,5.95,96,NULL,NULL,0.426
2509,2509,2.64,0,97,0,22.2,94,5.76,95,NULL,NULL,0.42
2510,2510,2.93,0,95,0,21.5,94,5.52,95,NULL,NULL,0.415
2511,2511,2.26,0,95,0,2.9,94,4.97,95,NULL,NULL,0.412
2512,2512,2.51,0,95,0,2.3,88,4.35,87,NULL,NULL,0.404
2513,2513,2.47,0,94,119,19.7,87,4.22,87,NULL,NULL,0.395
2514,2514,2.08,0,92,32,19.1,86,3.75,87,NULL,NULL,0.392
2515,2515,2.25,0,91,99,18.5,85,3.71,87,NULL,NULL,0.384
2516,2516,2.18,0,91,336,18,84,3.61,8,NULL,NULL,0.377
2517,2517,0,0,92,0,48.4,99,,92,9212.19,NULL,0.751
2518,2518,8.42,789.2764615,97,0,47.4,81,6.1,97,8569.78,NULL,0.749
2519,2519,8.25,780.4459281,97,0,46.5,98,6.15,97,7955.62,NULL,0.746
2520,2520,8.07,865.9999782,97,0,45.6,98,6.36,97,7583.19,NULL,0.744
2521,2521,7.84,11.56715633,94,0,44.7,95,6.35,95,741.48,NULL,0.741
2522,2522,7.91,145.8401998,97,0,43.9,94,6.41,97,7365.67,NULL,0
2523,2523,8.42,146.4384488,99,0,43.1,99,6.24,99,7395.88,NULL,0
2524,2524,8.92,754.9597129,99,0,42.4,99,5.76,99,7946.94,NULL,0
2525,2525,9.06,95.19375921,96,0,41.8,96,5.88,96,7322.60,NULL,0
2526,2526,9.06,662.2663687,91,0,41.1,91,5.99,91,6764.72,NULL,0
2527,2527,8.8,119.5548694,99,0,4.5,99,5.5,99,6754.51,NULL,0
2528,2528,8.43,100.965873,83,0,39.9,84,5.24,83,5836.18,NULL,0
2529,2529,9.75,77.9454329,97,0,39.4,98,5.89,97,5773.74,NULL,0
2530,2530,10.71,513.3465408,98,0,38.8,98,6.67,98,5292.23,NULL,0
2531,2531,9.61,81.11355954,96,0,38.2,96,7.67,96,519.96,NULL,0
2532,2532,9.4,676.5453878,0,0,37.7,97,6.62,97,5117.59,NULL,0
2533,2533,0,0,98,615,59.7,98,,98,NULL,NULL,0.774
2534,2534,0.01,0,99,99,58.5,99,6.89,99,NULL,NULL,0.77
2535,2535,0.01,0,99,189,57.2,98,6.49,98,NULL,NULL,0.769
2536,2536,0.01,0,98,332,56,99,6.98,99,NULL,NULL,0.755
2537,2537,0.03,0,99,73,54.8,99,7.12,99,NULL,NULL,0.745
2538,2538,0.03,0,99,538,53.6,99,8.2,99,NULL,NULL,0.735
2539,2539,0.03,0,99,262,52.5,99,7.63,99,NULL,NULL,0.728
2540,2540,0.02,0,99,127,51.4,99,6.28,99,NULL,NULL,0.716
2541,2541,0.02,0,97,133,5.4,98,5.84,99,NULL,NULL,0.704
2542,2542,0.02,0,98,220,49.4,99,5.95,98,NULL,NULL,0.692
2543,2543,0.01,0,94,7,48.5,95,6.6,95,NULL,NULL,0.687
2544,2544,0.01,0,95,3,47.6,98,5.89,99,NULL,NULL,0.686
2545,2545,0.01,0,98,11644,46.9,99,5.42,99,NULL,NULL,0.679
2546,2546,0.01,0,99,9554,46.2,99,5.39,99,NULL,NULL,0.674
2547,2547,0.01,0,94,9582,45.5,95,5.2,96,NULL,NULL,0.666
2548,2548,0.01,0,99,11874,44.9,99,4.47,99,NULL,NULL,0.66
2549,2549,0,0,99,18,71.4,99,,99,28975.42,NULL,0.799
2550,2550,0.01,2480.896965,96,55,7.8,94,3.4,95,42996.48,NULL,0.787
2551,2551,0.01,2792.677582,99,62,7.2,99,2.56,99,48399.96,NULL,0.796
2552,2552,0.01,2957.973963,98,27,69.5,98,2.57,98,51264.71,NULL,0.794
2553,2553,0.02,2785.097712,99,32,69,99,2.62,99,48268.59,NULL,0.792
2554,2554,0.01,2009.575605,99,13,68.4,98,2.76,98,38497.62,NULL,0.79
2555,2555,0.1,3001.628237,99,0,67.9,99,3.87,99,37567.31,NULL,0.788
2556,2556,0.03,2078.392748,99,0,67.5,99,1.93,99,55572.00,NULL,0.787
2557,2557,0.03,2555.303869,99,0,67.1,99,2.13,99,45793.98,NULL,0.787
2558,2558,0.01,2443.444275,99,0,66.7,99,2.25,99,42717.56,NULL,0.787
2559,2559,0.01,239.5751391,99,10,66.3,99,2.38,99,3549.26,NULL,0.789
2560,2560,0.02,1731.073528,94,23,65.9,98,2.76,98,26921.83,NULL,0.791
2561,2561,0.03,159.0098727,99,0,65.5,99,3.23,99,2271.57,NULL,0.788
2562,2562,0.01,1209.680547,99,0,65,99,3.56,99,17789.42,NULL,0.785
2563,2563,0.01,113.1997845,99,0,64.5,99,3.61,99,1654.97,NULL,0.786
2564,2564,0.01,959.925862,95,6,64,94,2.51,98,18389.38,NULL,0.786
2565,2565,0,0,97,17779,44.9,97,,97,NULL,NULL,0.662
2566,2566,0.01,0,96,318,43.9,95,6.48,96,NULL,NULL,0.656
2567,2567,0.01,0,97,1,43,97,6.68,97,NULL,NULL,0.647
2568,2568,0.01,0,96,0,42.2,94,6.97,96,NULL,NULL,0.638
2569,2569,3.28,0,96,222,41.4,94,6.18,96,NULL,NULL,0.632
2570,2570,2.73,0,96,0,4.7,88,6.66,96,NULL,NULL,0.631
2571,2571,2.39,0,96,1,4.1,96,6.79,95,NULL,NULL,0.629
2572,2572,2.53,0,97,16,39.5,95,6.7,95,NULL,NULL,0.624
2573,2573,2.77,0,94,40,39,94,6.87,94,NULL,NULL,0.618
2574,2574,2.48,0,9,27,38.5,93,6.73,92,NULL,NULL,0.613
2575,2575,2.81,0,97,53,38,98,5.82,98,NULL,NULL,0.612
2576,2576,3.41,0,99,8,37.5,98,5.57,99,NULL,NULL,0.609
2577,2577,3.52,0,99,6,37,98,5.43,98,NULL,NULL,0.602
2578,2578,3.31,0,99,2,36.5,99,5.43,98,NULL,NULL,0.601
2579,2579,2.62,0,57,17,36,99,4.79,99,NULL,NULL,0.593
2580,2580,2.13,0,44,16,35.6,99,4.68,99,NULL,NULL,0.586
2581,2581,0,0,89,56,21.7,89,,89,NULL,NULL,0.582
2582,2582,0.01,0,88,339,2.9,88,1.87,88,NULL,NULL,0.573
2583,2583,0.01,0,87,71,2.1,86,2,87,NULL,NULL,0.563
2584,2584,0.01,0,79,32,19.4,78,2.12,79,NULL,NULL,0.554
2585,2585,5.39,0,78,113,18.7,79,2.2,78,NULL,NULL,0.542
2586,2586,5.95,0,74,153,18,76,2.75,74,NULL,NULL,0.535
2587,2587,5.18,0,67,78,17.3,67,3.77,67,NULL,NULL,0.525
2588,2588,5.1,0,61,174,16.7,6,2.77,61,NULL,NULL,0.518
2589,2589,5,0,5,1678,16.1,46,4.14,5,NULL,NULL,0.509
2590,2590,3.69,0,57,58,15.5,56,4.14,57,NULL,NULL,0.503
2591,2591,3.68,0,49,295,14.9,5,4.32,49,NULL,NULL,0.494
2592,2592,3.53,0,45,1491,14.4,46,4.54,45,NULL,NULL,0.485
2593,2593,3.41,0,5,1810,13.8,52,4.91,49,NULL,NULL,0.477
2594,2594,3.33,0,0,2070,13.3,55,4.4,53,NULL,NULL,0.468
2595,2595,3.13,0,0,94,12.7,55,4.32,52,NULL,NULL,0.463
2596,2596,5.16,0,0,332,12.3,57,3.41,51,NULL,NULL,0.459
2597,2597,0,0,97,82,64.8,97,,97,NULL,NULL,0.719
2598,2598,0.01,0,94,372,63.8,94,4.97,94,NULL,NULL,0.73
2599,2599,0.01,0,96,0,62.8,96,4.33,96,NULL,NULL,0.735
2600,2600,0.01,0,98,320,61.8,98,4.3,98,NULL,NULL,0.706
2601,2601,0.01,36.11567366,98,0,6.9,98,4.77,98,562.55,NULL,0.756
2602,2602,0.01,52.50394196,98,0,59.9,98,3.5,98,1212.56,NULL,0.755
2603,2603,0.01,63.55170297,98,329,59,98,3.16,98,1296.97,NULL,0.757
2604,2604,0.01,532.6700005,98,8,58.2,98,2.4,98,14396.49,NULL,0.757
2605,2605,0.01,54.8789106,98,59,57.4,98,2.63,98,1138.57,NULL,0.756
2606,2606,0.01,493.415341,98,1,56.7,98,2.51,98,9344.99,NULL,0.752
2607,2607,0.01,472.3047034,97,292,56,98,2.71,98,8171.36,NULL,0.748
2608,2608,0.01,31.80653288,99,2771,55.3,97,3.46,97,586.84,NULL,0.747
2609,2609,0.01,295.1166511,96,0,54.6,95,4.6,95,4676.97,NULL,0.74
2610,2610,0.01,29.13434871,91,3890,54,93,4.57,93,375.44,NULL,0.736
2611,2611,0.01,362.3817951,93,633,53.4,94,4.6,94,6269.58,NULL,0.732
2612,2612,0.01,457.3202236,92,0,52.8,94,3.41,94,7145.63,NULL,0.727
2613,2613,0.01,871.8783173,8,0,81.6,79,17.24,79,3617.75,NULL,NULL
2614,2614,0,0,78,0,69.4,71,,72,NULL,NULL,0.637
2615,2615,1.58,0,81,140,68.7,76,13.71,77,NULL,NULL,0.639
2616,2616,1.67,0,83,0,68.1,81,13.38,81,NULL,NULL,0.641
2617,2617,2.98,0,82,0,67.5,81,12.77,81,NULL,NULL,0.64
2618,2618,1.89,0,83,0,67,83,13.76,84,NULL,NULL,0.638
2619,2619,1.76,0,88,0,66.4,85,13.83,85,NULL,NULL,0.633
2620,2620,2.06,0,89,0,65.8,81,13.44,91,NULL,NULL,0.629
2621,2621,1.97,0,89,0,65.2,88,12.94,85,NULL,NULL,0.628
2622,2622,1.64,0,9,0,64.7,79,11.99,79,NULL,NULL,0.625
2623,2623,1.73,0,84,0,64.1,81,11.92,67,NULL,NULL,0.622
2624,2624,1.9,0,91,0,63.6,94,12.11,94,NULL,NULL,0.617
2625,2625,2.02,0,8,0,63.2,82,1.64,78,NULL,NULL,0.616
2626,2626,3.15,0,89,0,62.8,88,9.69,92,NULL,NULL,0.612
2627,2627,2.78,0,85,0,62.4,84,8.2,84,NULL,NULL,0.608
2628,2628,2.82,0,81,0,62,79,8.58,75,NULL,NULL,0.604
2629,2629,2.23,0,87,0,61.5,85,7.88,85,NULL,NULL,0
2630,2630,0.01,0,99,0,0,99,4.3,99,NULL,NULL,NULL
2631,2631,0.01,15.60659587,87,0,87.3,87,4.65,87,136.18,NULL,NULL
2632,2632,8.7,0,92,10,67.5,92,,92,3821.89,NULL,0.913
2633,2633,9.07,1040.278436,93,280,66.9,93,11.3,93,4453.25,NULL,0.91
2634,2634,9.18,10019.0763,93,8,66.4,92,11.17,92,42889.88,NULL,0.908
2635,2635,9.2,924.5653683,93,68,65.9,93,11.53,93,3997.26,NULL,0.904
2636,2636,9.47,8342.405764,95,597,65.3,95,11.24,95,38426.56,NULL,0.901
2637,2637,9.62,6664.148708,9,43,64.8,93,11.2,93,33691.35,NULL,0.899
2638,2638,9.24,63.57705167,93,198,64.3,92,11.21,92,282.94,NULL,0.895
2639,2639,9.49,6761.288966,9,0,63.8,89,1.7,89,31287.78,NULL,0.894
2640,2640,9.19,606.3106561,88,25,63.2,88,8.35,88,3259.73,NULL,0.891
2641,2641,9.34,496.2228007,87,20,62.6,89,8.65,89,2667.86,NULL,0.888
2642,2642,9.31,491.055852,87,20,62.1,89,8.25,89,2775.90,NULL,0.886
2643,2643,9.15,442.3774869,88,33,61.5,87,7.89,89,2542.40,NULL,0.884
2644,2644,8.91,3661.792922,89,66,6.9,86,7.71,9,21913.78,NULL,0.881
2645,2645,9.13,2892.257132,89,21,6.3,84,7.89,9,16874.31,NULL,0.873
2646,2646,8.75,2205.98595,9,65,59.6,82,7.58,9,13882.86,NULL,0.868
2647,2647,8.91,2143.021083,9,65,58.9,82,7.47,9,13641.13,NULL,0.864
2648,2648,0.01,0,99,0,77.3,99,7.2,99,NULL,NULL,NULL
2649,2649,0,0,99,0,54.6,99,,99,16627.36,NULL,0.795
2650,2650,0.4,166.1913728,99,0,53.5,99,3.55,99,2458.45,NULL,0.796
2651,2651,0.46,1154.893473,98,0,52.8,99,2.76,98,21268.76,NULL,0.796
2652,2652,0.51,1055.835493,98,13,52.3,99,2.52,98,22134.92,NULL,0.797
2653,2653,0.54,158.27708,99,5,52,99,2.49,99,2986.36,NULL,0.797
2654,2654,0.56,129.2260751,99,3,51.8,99,2.74,99,1928.75,NULL,0.797
2655,2655,0.56,1040.629462,98,19,51.5,96,2.83,98,16784.35,NULL,0.782
2656,2656,0.57,123.0966298,99,18,51.1,97,2.1,99,2275.35,NULL,0.765
2657,2657,0.57,88.45038011,99,24,5.6,97,2.43,99,1585.13,NULL,0.753
2658,2658,0.58,78.51141,99,13,5.1,98,2.31,98,1448.55,NULL,0.748
2659,2659,0.63,854.0115758,99,25,49.5,99,2.59,99,12376.98,NULL,0.742
2660,2660,0.61,70.46762486,99,18,48.9,99,2.98,99,1129.29,NULL,0.734
2661,2661,0.56,65.65631302,99,1,48.1,99,3.17,99,969.81,NULL,0.725
2662,2662,0.54,585.9170945,99,5,47.3,99,3.18,99,8629.12,NULL,0.716
2663,2663,0.55,564.5425663,99,15,46.5,99,3.8,99,8476.62,NULL,0.705
2664,2664,0.38,62.86657508,99,15,45.9,99,3.7,99,861.19,NULL,0
2665,2665,0,0,99,18,69.3,99,,99,66346.52,NULL,0.855
2666,2666,1.15,5063.513104,89,46,68.4,99,2.19,89,86852.71,NULL,0.854
2667,2667,1.2,515.0734795,97,73,67.7,99,2.15,97,8834.88,NULL,0.843
2668,2668,1.13,5163.32918,93,160,67,93,2.16,92,88564.82,NULL,0.837
2669,2669,1.16,4409.17067,93,101,66.5,92,1.93,93,85948.75,NULL,0.827
2670,2670,1.16,37.76848819,97,295,66,98,2.9,97,736.23,NULL,0.825
2671,2671,1.11,3688.694288,99,112,65.6,98,2.63,99,61478.24,NULL,0.828
2672,2672,1.37,5484.143308,97,0,65.2,98,1.87,97,82967.37,NULL,0.825
2673,2673,1.24,44.18506273,94,361,65.1,97,2.31,94,675.61,NULL,0.83
2674,2674,1.28,448.5952989,96,144,65,95,2.58,96,6256.56,NULL,0.835
2675,2675,1.18,4582.476081,97,74,65.1,98,3.1,97,51488.50,NULL,0.83
2676,2676,1.11,4064.743869,97,29,65,95,3.61,96,41818.35,NULL,0.826
2677,2677,1,4049.972347,93,24,64.7,93,4.14,92,34176.98,NULL,0.815
2678,2678,0.87,188.6782945,98,34,64.1,96,2.71,96,2999.65,NULL,0.807
2679,2679,0.76,170.0494537,93,23,63.3,93,2.56,93,2843.64,NULL,0.809
2680,2680,0.5,1559.287158,89,46,62.4,91,2.18,8,29986.29,NULL,0.808
2681,2681,0,0,98,7,31.7,98,,98,NULL,NULL,NULL
2682,2682,0.01,0,99,442,31.2,99,7.37,99,NULL,NULL,NULL
2683,2683,9.33,0,99,107,3.8,99,7.2,99,NULL,NULL,NULL
2684,2684,9.56,0,99,2,3.4,99,7.1,99,NULL,NULL,NULL
2685,2685,9.34,0,99,42,3,98,6.83,99,NULL,NULL,NULL
2686,2686,9.23,0,94,114,29.5,95,6.79,94,NULL,NULL,NULL
2687,2687,8.97,0,94,17,29.1,95,6.66,94,NULL,NULL,NULL
2688,2688,9.31,0,94,2,28.6,92,6.16,94,NULL,NULL,NULL
2689,2689,9.05,0,91,194,28.2,91,5.99,91,NULL,NULL,NULL
2690,2690,8.83,0,99,28,27.7,98,5.76,98,NULL,NULL,NULL
2691,2691,9.03,0,99,7,27.2,96,5.33,96,NULL,NULL,NULL
2692,2692,9.18,0,92,11,26.7,9,4.96,88,NULL,NULL,NULL
2693,2693,9.66,0,91,33,26.2,94,4.93,97,NULL,NULL,NULL
2694,2694,9.55,0,92,62,25.7,99,4.61,97,NULL,NULL,NULL
2695,2695,11.45,0,89,23060,25.2,99,4.76,97,NULL,NULL,NULL
2696,2696,10.33,0,93,32647,24.7,99,4.23,97,NULL,NULL,NULL
2697,2697,0,0,88,0,53.4,88,,87,NULL,NULL,NULL
2698,2698,9.99,0,92,2,52.7,92,1.32,9,NULL,NULL,NULL
2699,2699,10.49,0,91,27,52.1,92,1.5,9,NULL,NULL,NULL
2700,2700,10.68,0,94,11,51.5,92,11.87,92,NULL,NULL,NULL
2701,2701,9.45,0,96,0,5.9,96,1.61,93,NULL,NULL,NULL
2702,2702,8.25,0,98,0,5.4,97,12.8,9,NULL,NULL,NULL
2703,2703,8.45,0,89,0,49.9,87,12.49,85,NULL,NULL,NULL
2704,2704,9.07,0,97,0,49.5,96,11.41,9,NULL,NULL,NULL
2705,2705,9.66,0,95,10,49.1,93,1.88,92,NULL,NULL,NULL
2706,2706,8.36,0,98,34,48.7,98,1.63,97,NULL,NULL,NULL
2707,2707,10.78,0,99,6,48.3,99,9.15,98,NULL,NULL,NULL
2708,2708,12.27,0,99,4,47.9,98,8.49,98,NULL,NULL,NULL
2709,2709,8.15,0,99,87,47.6,98,8.24,98,NULL,NULL,NULL
2710,2710,6.71,0,99,4929,47.2,98,8.31,97,NULL,NULL,NULL
2711,2711,10.98,0,94,457,46.8,98,7,97,NULL,NULL,NULL
2712,2712,9.89,0,92,687,46.5,97,6.65,95,NULL,NULL,NULL
2713,2713,8.54,0,97,0,5.2,96,6.14,96,NULL,NULL,0.749
2714,2714,0,0,99,0,47.5,99,,99,NULL,NULL,0.735
2715,2715,9.97,0,99,0,46.7,99,6.72,99,NULL,NULL,0.723
2716,2716,9.73,0,99,0,45.9,99,7.85,99,NULL,NULL,0.734
2717,2717,9.99,0,98,0,45.2,98,8.35,98,NULL,NULL,0.735
2718,2718,10.43,0,99,0,44.5,99,7.58,99,NULL,NULL,0.733
2719,2719,10.87,0,97,0,43.8,97,8.1,97,NULL,NULL,0.724
2720,2720,11.09,0,95,0,43,95,8.12,95,NULL,NULL,0.717
2721,2721,12.09,0,96,0,42.2,96,7.43,96,NULL,NULL,0.71
2722,2722,12.68,0,99,0,41.3,99,6.81,99,NULL,NULL,0.707
2723,2723,13.45,0,85,0,4.4,85,6.37,85,NULL,NULL,0.694
2724,2724,12.32,0,95,0,39.6,95,6.25,95,NULL,NULL,0.689
2725,2725,11.93,0,91,0,39,91,6.2,91,NULL,NULL,0.686
2726,2726,12.55,0,84,0,38.4,91,6.1,9,NULL,NULL,0.684
2727,2727,11.85,0,14,0,37.9,9,6.33,74,NULL,NULL,0.681
2728,2728,12.03,0,0,0,37.3,99,6.1,99,NULL,NULL,0.684
2729,2729,11.69,0,0,0,36.8,7,5.53,7,NULL,NULL,0
2730,2730,0,0,98,0,54.1,97,,98,NULL,NULL,0.72
2731,2731,7.01,0,98,0,53.1,97,8.63,98,NULL,NULL,0.72
2732,2732,7.07,0,97,0,52.2,97,5.21,97,NULL,NULL,0.717
2733,2733,6.93,0,96,0,51.2,96,8.48,96,NULL,NULL,0.713
2734,2734,7.02,0,96,0,5.3,96,4.99,96,NULL,NULL,0.712
2735,2735,7,0,99,0,49.3,99,4.71,99,NULL,NULL,0.711
2736,2736,6.85,0,99,0,48.4,99,5.13,99,NULL,NULL,0.709
2737,2737,6.92,0,99,0,47.5,99,4.7,99,NULL,NULL,0.704
2738,2738,5.89,0,99,0,46.6,99,3.92,99,NULL,NULL,0.702
2739,2739,5.93,0,99,0,45.7,99,3.88,99,NULL,NULL,0.695
2740,2740,6.04,0,99,0,44.7,93,3.66,99,NULL,NULL,0.692
2741,2741,5.42,0,99,0,43.8,99,3.72,99,NULL,NULL,0.689
2742,2742,5.1,0,31,0,42.9,99,3.91,99,NULL,NULL,0.682
2743,2743,4.94,0,0,0,42,99,3.93,99,NULL,NULL,0.677
2744,2744,4.73,0,0,0,41,99,3.64,99,NULL,NULL,0.673
2745,2745,4.8,0,0,0,4.1,99,3.73,98,NULL,NULL,0
2746,2746,0.01,0,69,0,0,69,6.5,69,NULL,NULL,NULL
2747,2747,0,0,98,219,68.2,97,,98,2732.86,NULL,0.845
2748,2748,0.09,2017.643131,98,154,67.3,98,4.68,98,24575.43,NULL,0.841
2749,2749,0.09,2047.113102,98,1164,66.4,98,4.25,98,24934.39,NULL,0.83
2750,2750,0.09,196.3808305,98,294,65.6,98,3.86,98,2533.95,NULL,0.818
2751,2751,0.09,173.5755595,98,362,64.7,98,3.57,98,2377.75,NULL,0.804
2752,2752,0.09,1197.946328,98,334,63.9,98,3.49,98,19259.59,NULL,0.792
2753,2753,0.09,117.9227998,98,82,63.1,98,4.9,98,1694.29,NULL,0.787
2754,2754,0.09,15.50666857,98,158,62.4,98,2.87,98,237.83,NULL,0.779
2755,2755,0.1,1307.89002,96,4648,61.6,96,3.49,96,16472.17,NULL,0.773
2756,2756,0.08,1395.454965,96,807,6.9,96,3.55,96,15334.67,NULL,0.767
2757,2757,0.05,1117.048134,97,373,6.2,96,3.42,96,13739.83,NULL,0.761
2758,2758,0.06,816.4795082,96,1880,59.4,96,3.58,96,11138.87,NULL,0.754
2759,2759,0.05,832.3688708,95,1208,58.5,95,4.2,95,9567.46,NULL,0.747
2760,2760,0.05,688.0972667,97,311,57.7,95,4.28,95,8655.31,NULL,0.745
2761,2761,0.05,710.4952397,95,155,56.9,97,4.49,97,8643.49,NULL,0.742
2762,2762,0.05,782.1799815,93,0,56.2,95,4.24,95,9126.95,NULL,0.737
2763,2763,1.79,0,96,0,33.2,96,,96,53629.74,NULL,0.924
2764,2764,1.83,7971.646361,96,0,32.9,96,4.92,96,56336.72,NULL,0.922
2765,2765,1.83,714.3441019,97,138,32.7,97,4.53,97,5629.19,NULL,0.92
2766,2766,1.89,6041.858981,97,42,32.4,97,4.22,97,54431.16,NULL,0.917
2767,2767,1.8,638.0001097,96,148,32.1,96,3.93,96,53166.68,NULL,0.911
2768,2768,1.84,4540.543752,96,50,31.8,96,3.96,96,46569.68,NULL,0.889
2769,2769,1.73,462.9306986,96,16,31.5,97,4.27,97,38577.56,NULL,0.887
2770,2770,1.7,3404.13099,97,18,31.2,97,3.91,97,39721.48,NULL,0.88
2771,2771,1.6,3082.973535,96,15,3.9,97,3.46,97,39223.58,NULL,0.873
2772,2772,1.55,2639.376955,95,23,3.5,95,3.66,95,33579.86,NULL,0.839
2773,2773,1.49,2356.731479,96,33,3.2,96,3.74,96,29869.85,NULL,0.821
2774,2774,1.45,204.2481892,94,96,29.9,95,3.17,95,2745.27,NULL,0.82
2775,2775,1.43,2263.068326,95,33,29.6,96,3.63,96,23573.63,NULL,0.819
2776,2776,2.16,142.0989818,95,211,29.2,94,2.84,94,2216.83,NULL,0.818
2777,2777,2.08,1003.366877,95,408,28.9,95,2.37,96,21577.78,NULL,0.82
2778,2778,2.03,1855.828806,97,141,28.5,98,2.71,98,23792.68,NULL,0.81
2779,2779,0,0,96,1,59.1,96,,96,NULL,NULL,0.842
2780,2780,10.6,0,97,0,58.4,97,8.5,97,NULL,NULL,0.841
2781,2781,9.89,0,98,0,57.8,98,8,98,NULL,NULL,0.838
2782,2782,10.12,0,99,0,57.2,99,8.15,99,NULL,NULL,0.835
2783,2783,10.24,0,99,0,56.5,99,7.96,99,NULL,NULL,0.829
2784,2784,10.13,0,99,0,55.9,99,8.51,99,NULL,NULL,0.822
2785,2785,10.63,0,99,0,55.3,99,9.15,99,NULL,NULL,0.82
2786,2786,11.37,0,99,0,54.8,99,8.2,99,NULL,NULL,0.813
2787,2787,10.58,0,99,0,54.2,99,7.76,99,NULL,NULL,0.802
2788,2788,10.28,0,99,0,53.7,99,7.35,99,NULL,NULL,0.793
2789,2789,10.81,0,99,0,53.1,99,7.4,99,NULL,NULL,0.784
2790,2790,10.03,0,99,2,52.6,99,7.21,99,NULL,NULL,0.776
2791,2791,9.85,0,99,1,52.1,98,5.82,99,NULL,NULL,0.771
2792,2792,10.78,0,99,0,51.6,98,5.63,99,NULL,NULL,0.763
2793,2793,10.73,0,99,0,51.1,99,5.5,99,NULL,NULL,0.763
2794,2794,11.06,0,98,0,5.7,98,5.5,99,NULL,NULL,0.761
2795,2795,0,0,42,7497,24.3,47,,42,426.99,NULL,NULL
2796,2796,0.01,0,42,10229,23.8,47,,42,417.89,NULL,NULL
2797,2797,0.01,0,42,3173,23.3,47,,42,47.54,NULL,NULL
2798,2798,0.01,0,0,9983,22.9,47,,42,NULL,NULL,NULL
2799,2799,0.01,0,0,17298,22.4,49,,41,NULL,NULL,NULL
2800,2800,0.01,0,0,115,22,49,,45,NULL,NULL,NULL
2801,2801,0.01,0,0,13,21.5,41,,42,NULL,NULL,NULL
2802,2802,0.01,0,0,1081,21.1,4,,31,NULL,NULL,NULL
2803,2803,0.01,0,0,1149,2.7,4,,4,NULL,NULL,NULL
2804,2804,0.01,0,0,7,2.2,26,,26,NULL,NULL,NULL
2805,2805,0.01,0,0,0,19.8,35,,35,NULL,NULL,NULL
2806,2806,0.01,0,0,12008,19.4,3,,3,NULL,NULL,NULL
2807,2807,0.01,0,0,8257,19,4,,4,NULL,NULL,NULL
2808,2808,0.01,0,0,9559,18.6,4,,4,NULL,NULL,NULL
2809,2809,0.01,0,0,3571,18.2,33,,33,NULL,NULL,NULL
2810,2810,0.01,0,0,3965,17.8,37,,33,NULL,NULL,NULL
2811,2811,0,0,92,1,6.3,92,,91,NULL,NULL,0.746
2812,2812,1.13,0,97,116,59.7,96,6.48,95,NULL,NULL,0.743
2813,2813,1.03,0,97,4,59.1,98,6.7,98,NULL,NULL,0.741
2814,2814,1.23,0,98,7,58.5,97,6.76,95,NULL,NULL,0.739
2815,2815,1.16,0,96,701,57.9,97,6.61,96,NULL,NULL,0.735
2816,2816,1.47,0,9,217,57.4,95,6.83,95,NULL,NULL,0.732
2817,2817,1.77,0,95,5,56.9,96,6.74,96,NULL,NULL,0.73
2818,2818,1.72,0,97,27,56.4,96,6.85,95,NULL,NULL,0.714
2819,2819,1.75,0,96,1,55.9,96,6.9,95,NULL,NULL,0.709
2820,2820,1.74,0,89,3,55.4,92,7.61,93,NULL,NULL,0.703
2821,2821,1.75,0,53,5,54.9,98,7.95,97,NULL,NULL,0
2822,2822,2.07,0,0,9,54.5,95,8.64,94,NULL,NULL,0
2823,2823,2.4,0,0,18,54.1,96,9.17,96,NULL,NULL,0
2824,2824,2.53,0,0,19,53.6,97,9.1,96,NULL,NULL,0
2825,2825,3.27,0,0,27,53.2,91,8.18,91,NULL,NULL,0
2826,2826,2.86,0,0,36,52.7,96,8.52,95,NULL,NULL,0
2827,2827,0,0,99,347,64.2,99,,99,3911.75,NULL,0.836
2828,2828,1.91,3862.68271,99,344,62.4,99,3.64,99,44449.74,NULL,0.832
2829,2829,1.82,377.2009132,98,0,6.5,98,3.49,98,4335.64,NULL,0.829
2830,2830,1.75,3663.764502,96,132,58.6,96,3.45,96,42112.24,NULL,0.826
2831,2831,1.73,387.774991,95,0,57.1,95,3.7,95,4462.31,NULL,0.824
2832,2832,1.69,308.0660742,94,87,55.8,94,3.93,94,3549.15,NULL,0.826
2833,2833,1.73,292.4022672,93,0,55.1,94,4.5,93,3372.58,NULL,0.831
2834,2834,1.86,4003.908598,92,55,54.8,94,2.93,92,45758.96,NULL,0.829
2835,2835,1.69,3759.457226,92,0,55.1,94,2.57,92,42672.61,NULL,0.826
2836,2836,1.74,3749.941617,92,0,55.8,94,2.33,92,42372.22,NULL,0.823
